jobid	jobname	maxrss	maxvmsize	elapsed	state
5638758_0.batch	batch	6700160K	7859720K	00:15:27	COMPLETED
5638758_0.extern	extern	4K	4K	00:15:27	COMPLETED
5638758_1.batch	batch	6701996K	7861608K	00:15:30	COMPLETED
5638758_1.extern	extern	0	0	00:15:30	COMPLETED
5638758_2.batch	batch	6702548K	7862224K	00:15:26	COMPLETED
5638758_2.extern	extern	0	0	00:15:26	COMPLETED
5638758_3.batch	batch	6701136K	7860704K	00:15:28	COMPLETED
5638758_3.extern	extern	0	0	00:15:28	COMPLETED
5638758_4.batch	batch	6703636K	7869080K	00:15:23	COMPLETED
5638758_4.extern	extern	0	0	00:15:23	COMPLETED
5638758_5.batch	batch	6702372K	7861904K	00:15:27	COMPLETED
5638758_5.extern	extern	0	0	00:15:27	COMPLETED
5638758_6.batch	batch	6700016K	7859612K	00:15:28	COMPLETED
5638758_6.extern	extern	0	0	00:15:28	COMPLETED
5638758_7.batch	batch	6694324K	7854056K	00:15:27	COMPLETED
5638758_7.extern	extern	0	0	00:15:27	COMPLETED
5638758_8.batch	batch	6702408K	7861932K	00:15:29	COMPLETED
5638758_8.extern	extern	0	0	00:15:29	COMPLETED
5638758_9.batch	batch	6698248K	7857820K	00:15:27	COMPLETED
5638758_9.extern	extern	0	0	00:15:27	COMPLETED
