jobid	jobname	maxrss	maxvmsize	elapsed	state
5583638_0.batch	batch	6702284K	7853072K	00:15:27	COMPLETED
5583638_0.extern	extern	0	0	00:15:27	COMPLETED
5583638_1.batch	batch	6700236K	7859828K	00:15:35	COMPLETED
5583638_1.extern	extern	0	0	00:15:35	COMPLETED
5583638_2.batch	batch	6701412K	7849528K	00:15:27	COMPLETED
5583638_2.extern	extern	24K	24K	00:15:27	COMPLETED
5583638_3.batch	batch	6701576K	7861324K	00:15:24	COMPLETED
5583638_3.extern	extern	16K	16K	00:15:25	COMPLETED
5583638_4.batch	batch	6705580K	7865200K	00:15:26	COMPLETED
5583638_4.extern	extern	68K	68K	00:15:26	COMPLETED
5583638_5.batch	batch	6700700K	7860260K	00:15:24	COMPLETED
5583638_5.extern	extern	64K	64K	00:15:24	COMPLETED
5583638_6.batch	batch	6702324K	7850464K	00:15:26	COMPLETED
5583638_6.extern	extern	0	0	00:15:26	COMPLETED
5583638_7.batch	batch	6702576K	7868740K	00:15:23	COMPLETED
5583638_7.extern	extern	0	0	00:15:23	COMPLETED
5583638_8.batch	batch	6704876K	7857960K	00:15:28	COMPLETED
5583638_8.extern	extern	0	0	00:15:28	COMPLETED
5583638_9.batch	batch	6698800K	7846880K	00:15:26	COMPLETED
5583638_9.extern	extern	24K	24K	00:15:26	COMPLETED
