jobid	jobname	maxrss	maxvmsize	elapsed	state
5602494_0.batch	batch	6700052K	7850680K	00:15:30	COMPLETED
5602494_0.extern	extern	4K	4K	00:15:30	COMPLETED
5602494_1.batch	batch	6326312K	7541660K	00:14:55	COMPLETED
5602494_1.extern	extern	0	0	00:14:55	COMPLETED
5602494_2.batch	batch	6336204K	7548648K	00:14:54	COMPLETED
5602494_2.extern	extern	0	0	00:14:54	COMPLETED
5602494_3.batch	batch	6702180K	7856340K	00:15:25	COMPLETED
5602494_3.extern	extern	64K	64K	00:15:25	COMPLETED
5602494_4.batch	batch	6351808K	7558136K	00:14:51	COMPLETED
5602494_4.extern	extern	0	0	00:14:51	COMPLETED
5602494_5.batch	batch	6703064K	7851236K	00:15:26	COMPLETED
5602494_5.extern	extern	0	0	00:15:26	COMPLETED
5602494_6.batch	batch	6349812K	7562412K	00:14:54	COMPLETED
5602494_6.extern	extern	0	0	00:14:54	COMPLETED
5602494_7.batch	batch	6702160K	7850196K	00:15:27	COMPLETED
5602494_7.extern	extern	0	0	00:15:27	COMPLETED
5602494_8.batch	batch	6323748K	7544476K	00:14:51	COMPLETED
5602494_8.extern	extern	0	0	00:14:51	COMPLETED
5602494_9.batch	batch	6702168K	7860664K	00:15:24	COMPLETED
5602494_9.extern	extern	0	0	00:15:24	COMPLETED
