jobid	jobname	maxrss	maxvmsize	elapsed	state
5636646_0.batch	batch	6702072K	7864228K	00:15:27	COMPLETED
5636646_0.extern	extern	0	0	00:15:27	COMPLETED
5636646_1.batch	batch	6341164K	7567508K	00:14:52	COMPLETED
5636646_1.extern	extern	0	0	00:14:52	COMPLETED
5636646_2.batch	batch	6701704K	7861244K	00:15:27	COMPLETED
5636646_2.extern	extern	0	0	00:15:27	COMPLETED
5636646_3.batch	batch	6337384K	7561064K	00:14:50	COMPLETED
5636646_3.extern	extern	0	0	00:14:50	COMPLETED
5636646_4.batch	batch	6699552K	7859136K	00:15:26	COMPLETED
5636646_4.extern	extern	0	0	00:15:26	COMPLETED
5636646_5.batch	batch	6344532K	7546056K	00:14:52	COMPLETED
5636646_5.extern	extern	0	0	00:14:52	COMPLETED
5636646_6.batch	batch	6384192K	7629420K	00:14:49	COMPLETED
5636646_6.extern	extern	0	0	00:14:49	COMPLETED
5636646_7.batch	batch	6703304K	7862908K	00:15:28	COMPLETED
5636646_7.extern	extern	0	0	00:15:28	COMPLETED
5636646_8.batch	batch	6702784K	7858420K	00:15:28	COMPLETED
5636646_8.extern	extern	12K	12K	00:15:28	COMPLETED
5636646_9.batch	batch	6704948K	7864520K	00:15:27	COMPLETED
5636646_9.extern	extern	0	0	00:15:27	COMPLETED
