jobid	jobname	maxrss	maxvmsize	elapsed	state
5591083_0.batch	batch	6698084K	7857620K	00:15:34	COMPLETED
5591083_0.extern	extern	0	0	00:15:34	COMPLETED
5591083_1.batch	batch	6699564K	7850240K	00:15:31	COMPLETED
5591083_1.extern	extern	0	0	00:15:31	COMPLETED
5591083_2.batch	batch	6702516K	7850648K	00:15:26	COMPLETED
5591083_2.extern	extern	60K	60K	00:15:26	COMPLETED
5591083_3.batch	batch	6698168K	7857708K	00:15:27	COMPLETED
5591083_3.extern	extern	4K	4K	00:15:27	COMPLETED
5591083_4.batch	batch	6702396K	7861924K	00:15:26	COMPLETED
5591083_4.extern	extern	4K	4K	00:15:26	COMPLETED
5591083_5.batch	batch	6703704K	7863424K	00:15:26	COMPLETED
5591083_5.extern	extern	24K	24K	00:15:26	COMPLETED
5591083_6.batch	batch	6702180K	7850324K	00:15:27	COMPLETED
5591083_6.extern	extern	0	0	00:15:27	COMPLETED
5591083_7.batch	batch	6703588K	7862912K	00:15:27	COMPLETED
5591083_7.extern	extern	0	0	00:15:27	COMPLETED
5591083_8.batch	batch	6702532K	7862072K	00:15:27	COMPLETED
5591083_8.extern	extern	0	0	00:15:27	COMPLETED
5591083_9.batch	batch	6706424K	7865940K	00:15:25	COMPLETED
5591083_9.extern	extern	56K	56K	00:15:25	COMPLETED
