jobid	jobname	maxrss	maxvmsize	elapsed	state
5643786_0.batch	batch	6703168K	7864340K	00:15:29	COMPLETED
5643786_0.extern	extern	0	0	00:15:29	COMPLETED
5643786_1.batch	batch	6565680K	7735640K	00:15:35	COMPLETED
5643786_1.extern	extern	0	0	00:15:35	COMPLETED
5643786_2.batch	batch	6698076K	7857688K	00:15:31	COMPLETED
5643786_2.extern	extern	0	0	00:15:31	COMPLETED
5643786_3.batch	batch	6701720K	7861276K	00:15:25	COMPLETED
5643786_3.extern	extern	0	0	00:15:25	COMPLETED
5643786_4.batch	batch	6700984K	7860596K	00:15:28	COMPLETED
5643786_4.extern	extern	0	0	00:15:28	COMPLETED
5643786_5.batch	batch	6702936K	7858708K	00:15:31	COMPLETED
5643786_5.extern	extern	52K	52K	00:15:31	COMPLETED
5643786_6.batch	batch	6703968K	7863532K	00:15:29	COMPLETED
5643786_6.extern	extern	0	0	00:15:29	COMPLETED
5643786_7.batch	batch	6698860K	7858532K	00:15:26	COMPLETED
5643786_7.extern	extern	0	0	00:15:26	COMPLETED
5643786_8.batch	batch	6703724K	7863340K	00:15:29	COMPLETED
5643786_8.extern	extern	0	0	00:15:29	COMPLETED
5643786_9.batch	batch	6703164K	7862812K	00:15:26	COMPLETED
5643786_9.extern	extern	0	0	00:15:26	COMPLETED
