jobid	jobname	maxrss	maxvmsize	elapsed	state
5599371_0.batch	batch	6702892K	7853596K	00:15:32	COMPLETED
5599371_0.extern	extern	0	0	00:15:32	COMPLETED
5599371_1.batch	batch	6699700K	7859224K	00:15:31	COMPLETED
5599371_1.extern	extern	0	0	00:15:31	COMPLETED
5599371_2.batch	batch	6700896K	7848992K	00:15:35	COMPLETED
5599371_2.extern	extern	0	0	00:15:35	COMPLETED
5599371_3.batch	batch	6705072K	7853112K	00:15:31	COMPLETED
5599371_3.extern	extern	0	0	00:15:31	COMPLETED
5599371_4.batch	batch	6698924K	7847036K	00:15:30	COMPLETED
5599371_4.extern	extern	0	0	00:15:31	COMPLETED
5599371_5.batch	batch	6697052K	7845136K	00:15:27	COMPLETED
5599371_5.extern	extern	0	0	00:15:27	COMPLETED
5599371_6.batch	batch	6703624K	7851724K	00:15:31	COMPLETED
5599371_6.extern	extern	0	0	00:15:31	COMPLETED
5599371_7.batch	batch	6704536K	7863556K	00:15:28	COMPLETED
5599371_7.extern	extern	0	0	00:15:28	COMPLETED
5599371_8.batch	batch	6706732K	7854904K	00:15:29	COMPLETED
5599371_8.extern	extern	0	0	00:15:29	COMPLETED
5599371_9.batch	batch	6706144K	7.50G	00:15:30	COMPLETED
5599371_9.extern	extern	0	0	00:15:30	COMPLETED
