jobid	jobname	maxrss	maxvmsize	elapsed	state
5646170_0.batch	batch	6698048K	7857620K	00:15:33	COMPLETED
5646170_0.extern	extern	0	0	00:15:33	COMPLETED
5646170_1.batch	batch	6699504K	7861648K	00:15:27	COMPLETED
5646170_1.extern	extern	0	0	00:15:27	COMPLETED
5646170_2.batch	batch	6699628K	7859272K	00:15:28	COMPLETED
5646170_2.extern	extern	0	0	00:15:28	COMPLETED
5646170_3.batch	batch	6705040K	7876020K	00:15:24	COMPLETED
5646170_3.extern	extern	0	0	00:15:24	COMPLETED
5646170_4.batch	batch	6703016K	7862600K	00:15:29	COMPLETED
5646170_4.extern	extern	0	0	00:15:29	COMPLETED
5646170_5.batch	batch	6700000K	7859524K	00:15:27	COMPLETED
5646170_5.extern	extern	0	0	00:15:27	COMPLETED
5646170_6.batch	batch	6701004K	7860544K	00:15:28	COMPLETED
5646170_6.extern	extern	64K	64K	00:15:28	COMPLETED
5646170_7.batch	batch	6704468K	7864072K	00:15:30	COMPLETED
5646170_7.extern	extern	0	0	00:15:30	COMPLETED
5646170_8.batch	batch	6702492K	7862096K	00:15:29	COMPLETED
5646170_8.extern	extern	96K	96K	00:15:29	COMPLETED
5646170_9.batch	batch	6702264K	7861880K	00:15:27	COMPLETED
5646170_9.extern	extern	0	0	00:15:27	COMPLETED
