transcript_id	gene_id	region	length	gc_content	frac_A	frac_C	frac_G	frac_U	frac_other	gc_skew	at_skew	purine_ratio	amino_ratio
ENSMUST00000156816.7	ENSMUSG00000033845	3UTR	3253	0.453427605287427	0.2579157700584076	0.22041192745158317	0.23301567783584384	0.28865662465416536	0.0	0.027796610169491524	-0.0562429696287964	0.49093144789425147	0.47832769750999077
ENSMUST00000027036.11	ENSMUSG00000025903	3UTR	1723	0.3221125943122461	0.3284968078932095	0.1596053395240859	0.1625072547881602	0.3493905977945444	0.0	0.009009009009009009	-0.030821917808219176	0.4910040626813697	0.4881021474172954
ENSMUST00000081551.14	ENSMUSG00000033813	3UTR	1541	0.3575600259571707	0.30045425048669694	0.17715768981181051	0.18040233614536016	0.3419857235561324	0.0	0.009074410163339383	-0.06464646464646465	0.4808565866320571	0.47761194029850745
ENSMUST00000118000.8	ENSMUSG00000002459	3UTR	898	0.4131403118040089	0.26837416481069043	0.21603563474387527	0.19710467706013363	0.3184855233853007	0.0	-0.04582210242587601	-0.08538899430740038	0.46547884187082406	0.4844097995545657
ENSMUST00000192698.3	ENSMUSG00000033793	3UTR	254	0.3228346456692913	0.2677165354330709	0.14960629921259844	0.1732283464566929	0.4094488188976378	0.0	0.07317073170731707	-0.20930232558139536	0.4409448818897638	0.41732283464566927
ENSMUST00000027040.13	ENSMUSG00000025907	3UTR	2373	0.33122629582806573	0.32574799831437	0.15339233038348082	0.1778339654445849	0.34302570585756426	0.0	0.0737913486005089	-0.0258349086326402	0.5035819637589549	0.47914032869785084
ENSMUST00000061280.17	ENSMUSG00000051285	3UTR	3746	0.35317672183662574	0.310464495461826	0.1596369460758142	0.19353977576081152	0.33635878270154834	0.0	0.09599395313681028	-0.0400330169211721	0.5040042712226375	0.47010144153764016
ENSMUST00000088658.11	ENSMUSG00000025912	3UTR	2469	0.3029566626164439	0.328473066018631	0.1421628189550425	0.16079384366140137	0.3685702713649251	0.0	0.06149732620320856	-0.05752469494479954	0.4892669096800324	0.47063588497367354
ENSMUST00000057438.7	ENSMUSG00000045210	3UTR	5860	0.3341296928327645	0.3213310580204778	0.157679180887372	0.1764505119453925	0.34453924914675765	0.0	0.056179775280898875	-0.03485392106611994	0.4977815699658703	0.47901023890784983
ENSMUST00000071087.12	ENSMUSG00000056763	3UTR	623	0.35152487961476725	0.2841091492776886	0.17014446227929375	0.18138041733547353	0.36436597110754415	0.0	0.0319634703196347	-0.12376237623762376	0.4654895666131621	0.45425361155698235
ENSMUST00000088615.11	ENSMUSG00000067851	3UTR	1261	0.39413164155432195	0.2839016653449643	0.17763679619349723	0.21649484536082475	0.32196669310071374	0.0	0.09859154929577464	-0.06282722513089005	0.500396510705789	0.46153846153846156
ENSMUST00000177608.8	ENSMUSG00000016918	3UTR	2350	0.42638297872340425	0.27702127659574466	0.20893617021276595	0.2174468085106383	0.29659574468085104	0.0	0.01996007984031936	-0.03412462908011869	0.49446808510638296	0.48595744680851066
ENSMUST00000006037.13	ENSMUSG00000005886	3UTR	286	0.5734265734265734	0.1993006993006993	0.3356643356643357	0.23776223776223776	0.22727272727272727	0.0	-0.17073170731707318	-0.06557377049180328	0.4370629370629371	0.534965034965035
ENSMUST00000027068.11	ENSMUSG00000025935	3UTR	1625	0.35446153846153844	0.27015384615384613	0.17969230769230768	0.17476923076923076	0.37538461538461537	0.0	-0.013888888888888888	-0.16301239275500476	0.4449230769230769	0.44984615384615384
ENSMUST00000027071.7	ENSMUSG00000025937	3UTR	3531	0.3843103936561881	0.32710280373831774	0.19229679977343528	0.19201359388275277	0.2885868026054942	0.0	-0.0007369196757553427	0.062557497700092	0.5191163976210705	0.5193996035117531
ENSMUST00000027066.13	ENSMUSG00000025932	3UTR	1962	0.38328236493374107	0.29357798165137616	0.18552497451580022	0.19775739041794088	0.32313965341488277	0.0	0.031914893617021274	-0.047933884297520664	0.49133537206931704	0.47910295616717635
ENSMUST00000027053.8	ENSMUSG00000025921	3UTR	2317	0.40612861458782906	0.23305999136814848	0.192921881743634	0.21320673284419508	0.36081139404402246	0.0	0.04994686503719448	-0.21511627906976744	0.44626672421234354	0.4259818731117825
