jobid	jobname	maxrss	maxvmsize	elapsed	state
5648239_0.batch	batch	6701852K	7861416K	00:15:30	COMPLETED
5648239_0.extern	extern	0	0	00:15:30	COMPLETED
5648239_1.batch	batch	6700668K	7870808K	00:15:30	COMPLETED
5648239_1.extern	extern	0	0	00:15:30	COMPLETED
5648239_2.batch	batch	6701060K	7860716K	00:15:27	COMPLETED
5648239_2.extern	extern	0	0	00:15:27	COMPLETED
5648239_3.batch	batch	6701328K	7860836K	00:15:27	COMPLETED
5648239_3.extern	extern	0	0	00:15:27	COMPLETED
5648239_4.batch	batch	6702472K	7862064K	00:15:26	COMPLETED
5648239_4.extern	extern	0	0	00:15:26	COMPLETED
5648239_5.batch	batch	6702504K	7862136K	00:15:26	COMPLETED
5648239_5.extern	extern	4K	4K	00:15:26	COMPLETED
5648239_6.batch	batch	6704088K	7863760K	00:15:39	COMPLETED
5648239_6.extern	extern	0	0	00:15:39	COMPLETED
5648239_7.batch	batch	6704884K	7864648K	00:15:39	COMPLETED
5648239_7.extern	extern	0	0	00:15:39	COMPLETED
5648239_8.batch	batch	6704220K	7871632K	00:15:32	COMPLETED
5648239_8.extern	extern	0	0	00:15:32	COMPLETED
5648239_9.batch	batch	6701940K	7861684K	00:15:26	COMPLETED
5648239_9.extern	extern	0	0	00:15:26	COMPLETED
