jobid	jobname	maxrss	maxvmsize	elapsed	state
5591767_0.batch	batch	6708316K	7856364K	00:15:37	COMPLETED
5591767_0.extern	extern	0	0	00:15:37	COMPLETED
5591767_1.batch	batch	6700152K	7848244K	00:15:35	COMPLETED
5591767_1.extern	extern	0	0	00:15:35	COMPLETED
5591767_2.batch	batch	6703084K	7851192K	00:15:28	COMPLETED
5591767_2.extern	extern	4K	4K	00:15:28	COMPLETED
5591767_3.batch	batch	6702280K	7850440K	00:15:31	COMPLETED
5591767_3.extern	extern	0	0	00:15:31	COMPLETED
5591767_4.batch	batch	6701356K	7849468K	00:15:28	COMPLETED
5591767_4.extern	extern	44K	44K	00:15:28	COMPLETED
5591767_5.batch	batch	6702708K	7861312K	00:15:28	COMPLETED
5591767_5.extern	extern	0	0	00:15:28	COMPLETED
5591767_6.batch	batch	6705008K	7861032K	00:15:26	COMPLETED
5591767_6.extern	extern	100K	100K	00:15:26	COMPLETED
5591767_7.batch	batch	6700344K	7859456K	00:15:27	COMPLETED
5591767_7.extern	extern	0	0	00:15:27	COMPLETED
5591767_8.batch	batch	6702708K	7850772K	00:15:27	COMPLETED
5591767_8.extern	extern	60K	60K	00:15:27	COMPLETED
5591767_9.batch	batch	6701888K	7861412K	00:15:28	COMPLETED
5591767_9.extern	extern	0	0	00:15:28	COMPLETED
