jobid	jobname	maxrss	maxvmsize	elapsed	state
5637190_0.batch	batch	6702256K	7864324K	00:15:33	COMPLETED
5637190_0.extern	extern	0	0	00:15:33	COMPLETED
5637190_1.batch	batch	6701136K	7860676K	00:15:37	COMPLETED
5637190_1.extern	extern	0	0	00:15:37	COMPLETED
5637190_2.batch	batch	6706580K	7865268K	00:15:30	COMPLETED
5637190_2.extern	extern	0	0	00:15:30	COMPLETED
5637190_3.batch	batch	6705824K	7865384K	00:15:29	COMPLETED
5637190_3.extern	extern	0	0	00:15:29	COMPLETED
5637190_4.batch	batch	6699872K	7859540K	00:15:25	COMPLETED
5637190_4.extern	extern	0	0	00:15:25	COMPLETED
5637190_5.batch	batch	6703552K	7863112K	00:15:29	COMPLETED
5637190_5.extern	extern	0	0	00:15:29	COMPLETED
5637190_6.batch	batch	6704980K	7874552K	00:15:26	COMPLETED
5637190_6.extern	extern	0	0	00:15:26	COMPLETED
5637190_7.batch	batch	6546.50M	7863180K	00:15:26	COMPLETED
5637190_7.extern	extern	0	0	00:15:26	COMPLETED
5637190_8.batch	batch	6703424K	7851500K	00:15:30	COMPLETED
5637190_8.extern	extern	0	0	00:15:30	COMPLETED
5637190_9.batch	batch	6702260K	7861816K	00:15:28	COMPLETED
5637190_9.extern	extern	0	0	00:15:28	COMPLETED
