jobid	jobname	maxrss	maxvmsize	elapsed	state
5581480_0.batch	batch	6703912K	7863476K	00:15:27	COMPLETED
5581480_0.extern	extern	0	0	00:15:27	COMPLETED
5581480_1.batch	batch	6706896K	7865376K	00:15:27	COMPLETED
5581480_1.extern	extern	0	0	00:15:27	COMPLETED
5581480_2.batch	batch	6701156K	7856336K	00:15:32	COMPLETED
5581480_2.extern	extern	8K	8K	00:15:32	COMPLETED
5581480_3.batch	batch	6701660K	7861232K	00:15:31	COMPLETED
5581480_3.extern	extern	0	0	00:15:31	COMPLETED
5581480_4.batch	batch	6701268K	7857768K	00:15:26	COMPLETED
5581480_4.extern	extern	0	0	00:15:26	COMPLETED
5581480_5.batch	batch	6702424K	7861524K	00:15:27	COMPLETED
5581480_5.extern	extern	28K	28K	00:15:27	COMPLETED
5581480_6.batch	batch	6702384K	7859196K	00:15:26	COMPLETED
5581480_6.extern	extern	100K	100K	00:15:26	COMPLETED
5581480_7.batch	batch	6699252K	7858768K	00:15:25	COMPLETED
5581480_7.extern	extern	24K	24K	00:15:25	COMPLETED
5581480_8.batch	batch	6702656K	7858676K	00:15:26	COMPLETED
5581480_8.extern	extern	0	0	00:15:26	COMPLETED
5581480_9.batch	batch	6568156K	7735152K	00:15:29	COMPLETED
5581480_9.extern	extern	60K	60K	00:15:29	COMPLETED
