jobid	jobname	maxrss	maxvmsize	elapsed	state
5643088_0.batch	batch	6698016K	7857612K	00:15:26	COMPLETED
5643088_0.extern	extern	0	0	00:15:26	COMPLETED
5643088_1.batch	batch	6703772K	7863348K	00:15:28	COMPLETED
5643088_1.extern	extern	0	0	00:15:28	COMPLETED
5643088_2.batch	batch	6700108K	7859728K	00:15:27	COMPLETED
5643088_2.extern	extern	0	0	00:15:27	COMPLETED
5643088_3.batch	batch	6699460K	7858992K	00:15:30	COMPLETED
5643088_3.extern	extern	0	0	00:15:30	COMPLETED
5643088_4.batch	batch	6705420K	7865028K	00:15:27	COMPLETED
5643088_4.extern	extern	0	0	00:15:27	COMPLETED
5643088_5.batch	batch	6697048K	7856668K	00:15:27	COMPLETED
5643088_5.extern	extern	0	0	00:15:27	COMPLETED
5643088_6.batch	batch	6703548K	7863136K	00:15:27	COMPLETED
5643088_6.extern	extern	0	0	00:15:27	COMPLETED
5643088_7.batch	batch	6704504K	7852644K	00:15:29	COMPLETED
5643088_7.extern	extern	0	0	00:15:29	COMPLETED
5643088_8.batch	batch	6697628K	7857136K	00:15:29	COMPLETED
5643088_8.extern	extern	24K	24K	00:15:29	COMPLETED
5643088_9.batch	batch	6701316K	7860868K	00:15:25	COMPLETED
5643088_9.extern	extern	0	0	00:15:25	COMPLETED
