jobid	jobname	maxrss	maxvmsize	elapsed	state
5637036_0.batch	batch	6706620K	7866264K	00:15:25	COMPLETED
5637036_0.extern	extern	0	0	00:15:25	COMPLETED
5637036_1.batch	batch	6703900K	7863608K	00:15:31	COMPLETED
5637036_1.extern	extern	0	0	00:15:31	COMPLETED
5637036_2.batch	batch	6705748K	7863904K	00:15:28	COMPLETED
5637036_2.extern	extern	52K	52K	00:15:28	COMPLETED
5637036_3.batch	batch	6701916K	7861404K	00:15:29	COMPLETED
5637036_3.extern	extern	0	0	00:15:29	COMPLETED
5637036_4.batch	batch	6701336K	7860912K	00:15:27	COMPLETED
5637036_4.extern	extern	0	0	00:15:27	COMPLETED
5637036_5.batch	batch	6702352K	7861928K	00:15:29	COMPLETED
5637036_5.extern	extern	0	0	00:15:29	COMPLETED
5637036_6.batch	batch	6700264K	7848384K	00:15:32	COMPLETED
5637036_6.extern	extern	0	0	00:15:32	COMPLETED
5637036_7.batch	batch	6701596K	7861216K	00:15:29	COMPLETED
5637036_7.extern	extern	0	0	00:15:29	COMPLETED
5637036_8.batch	batch	6699212K	7857620K	00:15:31	COMPLETED
5637036_8.extern	extern	0	0	00:15:31	COMPLETED
5637036_9.batch	batch	6697836K	7868856K	00:15:26	COMPLETED
5637036_9.extern	extern	0	0	00:15:26	COMPLETED
