0	ind_0003_00813	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00813.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00813
1	ind_0003_00251	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00251.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00251
2	ind_0003_00007	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00007.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00007
3	ind_0003_00013	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00013.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00013
4	ind_0003_00023	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00023.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00023
5	ind_0003_00055	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00055.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00055
6	ind_0003_00068	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00068.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00068
7	ind_0003_00072	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00072.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00072
8	ind_0003_00073	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00073.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00073
9	ind_0003_00080	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00080.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00080
10	ind_0003_00081	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00081.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00081
11	ind_0003_00155	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00155.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00155
12	ind_0003_00170	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00170.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00170
13	ind_0003_00173	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00173.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00173
14	ind_0003_00179	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00179.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00179
15	ind_0003_00180	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00180.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00180
16	ind_0003_00231	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00231.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00231
17	ind_0003_00238	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00238.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00238
18	ind_0003_00294	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00294.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00294
19	ind_0003_00307	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00307.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00307
20	ind_0003_00309	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00309.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00309
21	ind_0003_00345	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00345.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00345
22	ind_0003_00360	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00360.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00360
23	ind_0003_00377	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00377.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00377
24	ind_0003_00387	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00387.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00387
25	ind_0003_00418	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00418.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00418
26	ind_0003_00424	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00424.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00424
27	ind_0003_00425	optimization_a7/patent_dist_optimization/gen_0003/af3_jobs/inputs/ind_0003_00425.json	optimization_a7/patent_dist_optimization/gen_0003/af3_output/ind_0003_00425
