jobid	jobname	maxrss	maxvmsize	elapsed	state
5645465_0.batch	batch	6703380K	7862972K	00:15:30	COMPLETED
5645465_0.extern	extern	0	0	00:15:30	COMPLETED
5645465_1.batch	batch	6701360K	7861012K	00:15:26	COMPLETED
5645465_1.extern	extern	0	0	00:15:26	COMPLETED
5645465_2.batch	batch	6701428K	7860948K	00:15:26	COMPLETED
5645465_2.extern	extern	0	0	00:15:26	COMPLETED
5645465_3.batch	batch	6696120K	7855828K	00:15:24	COMPLETED
5645465_3.extern	extern	100K	100K	00:15:24	COMPLETED
5645465_4.batch	batch	6703164K	7862720K	00:15:28	COMPLETED
5645465_4.extern	extern	0	0	00:15:28	COMPLETED
5645465_5.batch	batch	6702300K	7861928K	00:15:29	COMPLETED
5645465_5.extern	extern	0	0	00:15:29	COMPLETED
5645465_6.batch	batch	6705928K	7865492K	00:15:25	COMPLETED
5645465_6.extern	extern	0	0	00:15:25	COMPLETED
5645465_7.batch	batch	6699176K	7858896K	00:15:28	COMPLETED
5645465_7.extern	extern	0	0	00:15:28	COMPLETED
5645465_8.batch	batch	6703108K	7862620K	00:15:28	COMPLETED
5645465_8.extern	extern	0	0	00:15:28	COMPLETED
5645465_9.batch	batch	6702776K	7868828K	00:15:24	COMPLETED
5645465_9.extern	extern	0	0	00:15:24	COMPLETED
