jobid	jobname	maxrss	maxvmsize	elapsed	state
5598665_0.batch	batch	6701548K	7852220K	00:15:31	COMPLETED
5598665_0.extern	extern	0	0	00:15:31	COMPLETED
5598665_1.batch	batch	6702512K	7862132K	00:15:36	COMPLETED
5598665_1.extern	extern	0	0	00:15:36	COMPLETED
5598665_2.batch	batch	6705148K	7853292K	00:15:32	COMPLETED
5598665_2.extern	extern	0	0	00:15:32	COMPLETED
5598665_3.batch	batch	6700360K	7859952K	00:15:33	COMPLETED
5598665_3.extern	extern	0	0	00:15:33	COMPLETED
5598665_4.batch	batch	6701004K	7849156K	00:15:30	COMPLETED
5598665_4.extern	extern	0	0	00:15:30	COMPLETED
5598665_5.batch	batch	6702508K	7850584K	00:15:29	COMPLETED
5598665_5.extern	extern	0	0	00:15:29	COMPLETED
5598665_6.batch	batch	6569976K	7721572K	00:15:35	COMPLETED
5598665_6.extern	extern	0	0	00:15:35	COMPLETED
5598665_7.batch	batch	6697268K	7845368K	00:15:28	COMPLETED
5598665_7.extern	extern	0	0	00:15:28	COMPLETED
5598665_8.batch	batch	6705704K	7861076K	00:15:26	COMPLETED
5598665_8.extern	extern	0	0	00:15:26	COMPLETED
5598665_9.batch	batch	6700592K	7676M	00:15:27	COMPLETED
5598665_9.extern	extern	0	0	00:15:27	COMPLETED
