jobid	jobname	maxrss	maxvmsize	elapsed	state
5566657_0.batch	batch	6048692K	7843688K	00:13:35	COMPLETED
5566657_0.extern	extern	4K	4K	00:13:35	COMPLETED
5566657_1.batch	batch	6053184K	7849892K	00:13:35	COMPLETED
5566657_1.extern	extern	0	0	00:13:35	COMPLETED
5566657_2.batch	batch	6046968K	7842476K	00:13:35	COMPLETED
5566657_2.extern	extern	60K	60K	00:13:35	COMPLETED
5566657_3.batch	batch	6048328K	7843784K	00:13:34	COMPLETED
5566657_3.extern	extern	44K	44K	00:13:34	COMPLETED
5566657_4.batch	batch	6048036K	7779120K	00:13:37	COMPLETED
5566657_4.extern	extern	52K	52K	00:13:37	COMPLETED
5566657_5.batch	batch	6049476K	7879392K	00:13:32	COMPLETED
5566657_5.extern	extern	60K	60K	00:13:32	COMPLETED
