jobid	jobname	maxrss	maxvmsize	elapsed	state
5598339_0.batch	batch	6700036K	7850668K	00:15:33	COMPLETED
5598339_0.extern	extern	0	0	00:15:33	COMPLETED
5598339_1.batch	batch	6702468K	7862028K	00:15:34	COMPLETED
5598339_1.extern	extern	0	0	00:15:34	COMPLETED
5598339_2.batch	batch	6700780K	7848972K	00:15:33	COMPLETED
5598339_2.extern	extern	0	0	00:15:33	COMPLETED
5598339_3.batch	batch	6700992K	7860488K	00:15:37	COMPLETED
5598339_3.extern	extern	0	0	00:15:37	COMPLETED
5598339_4.batch	batch	6703276K	7851512K	00:15:29	COMPLETED
5598339_4.extern	extern	0	0	00:15:29	COMPLETED
5598339_5.batch	batch	6704936K	7864504K	00:15:26	COMPLETED
5598339_5.extern	extern	0	0	00:15:26	COMPLETED
5598339_6.batch	batch	6707312K	7855420K	00:15:46	COMPLETED
5598339_6.extern	extern	0	0	00:15:46	COMPLETED
5598339_7.batch	batch	6707116K	7866720K	00:15:46	COMPLETED
5598339_7.extern	extern	0	0	00:15:46	COMPLETED
5598339_8.batch	batch	6704500K	7852684K	00:15:34	COMPLETED
5598339_8.extern	extern	0	0	00:15:34	COMPLETED
5598339_9.batch	batch	6701444K	7859984K	00:15:31	COMPLETED
5598339_9.extern	extern	0	0	00:15:31	COMPLETED
