jobid	jobname	maxrss	maxvmsize	elapsed	state
5641117_0.batch	batch	6705048K	7864688K	00:15:29	COMPLETED
5641117_0.extern	extern	0	0	00:15:29	COMPLETED
5641117_1.batch	batch	6701108K	7849272K	00:15:32	COMPLETED
5641117_1.extern	extern	0	0	00:15:32	COMPLETED
5641117_2.batch	batch	6700124K	7859724K	00:15:27	COMPLETED
5641117_2.extern	extern	0	0	00:15:27	COMPLETED
5641117_3.batch	batch	6698016K	7857572K	00:15:28	COMPLETED
5641117_3.extern	extern	24K	24K	00:15:28	COMPLETED
5641117_4.batch	batch	6700332K	7859972K	00:15:27	COMPLETED
5641117_4.extern	extern	0	0	00:15:27	COMPLETED
5641117_5.batch	batch	6700760K	7860308K	00:15:27	COMPLETED
5641117_5.extern	extern	0	0	00:15:27	COMPLETED
5641117_6.batch	batch	6702188K	7861872K	00:15:28	COMPLETED
5641117_6.extern	extern	0	0	00:15:28	COMPLETED
5641117_7.batch	batch	6701160K	7860724K	00:15:28	COMPLETED
5641117_7.extern	extern	0	0	00:15:28	COMPLETED
5641117_8.batch	batch	6706008K	7865556K	00:15:24	COMPLETED
5641117_8.extern	extern	0	0	00:15:24	COMPLETED
5641117_9.batch	batch	6702616K	7862312K	00:15:28	COMPLETED
5641117_9.extern	extern	0	0	00:15:28	COMPLETED
