transcript_id	gene_id	region	length	gc_content	frac_A	frac_C	frac_G	frac_U	frac_other	gc_skew	at_skew	purine_ratio	amino_ratio
ENSBTAT00000037243	ENSBTAG00000020035	3UTR	1601	0.452841973766396	0.254840724547158	0.21111805121798877	0.24172392254840724	0.292317301686446	0.0	0.06758620689655172	-0.0684931506849315	0.49656464709556525	0.46595877576514677
ENSBTAT00000073708	ENSBTAG00000018278	3UTR	65	0.3230769230769231	0.38461538461538464	0.15384615384615385	0.16923076923076924	0.2923076923076923	0.0	0.047619047619047616	0.13636363636363635	0.5538461538461539	0.5384615384615384
ENSBTAT00000049667	ENSBTAG00000035175	3UTR	662	0.32628398791540786	0.3217522658610272	0.13746223564954682	0.18882175226586104	0.35196374622356497	0.0	0.1574074074074074	-0.04484304932735426	0.5105740181268882	0.459214501510574
ENSBTAT00000011175	ENSBTAG00000008482	3UTR	1001	0.37962037962037964	0.2887112887112887	0.17682317682317683	0.20279720279720279	0.33166833166833165	0.0	0.06842105263157895	-0.06924315619967794	0.4915084915084915	0.46553446553446554
ENSBTAT00000116578	ENSBTAG00000009188	3UTR	591	0.36548223350253806	0.26057529610829105	0.18274111675126903	0.18274111675126903	0.3739424703891709	0.0	0.0	-0.17866666666666667	0.4433164128595601	0.4433164128595601
ENSBTAT00000133069	ENSBTAG00000009187	3UTR	2465	0.39634888438133875	0.2843813387423935	0.19432048681541583	0.20202839756592292	0.31926977687626773	0.0	0.019447287615148412	-0.05779569892473118	0.4864097363083164	0.4787018255578093
ENSBTAT00000001660	ENSBTAG00000001258	3UTR	1429	0.34079776067179846	0.28551434569629114	0.16794961511546536	0.1728481455563331	0.3736878936319104	0.0	0.014373716632443531	-0.1337579617834395	0.45836249125262424	0.4534639608117565
ENSBTAT00000080092	ENSBTAG00000012899	3UTR	792	0.46464646464646464	0.2588383838383838	0.23106060606060605	0.2335858585858586	0.2765151515151515	0.0	0.005434782608695652	-0.0330188679245283	0.49242424242424243	0.4898989898989899
ENSBTAT00000029080	ENSBTAG00000021819	3UTR	1422	0.4444444444444444	0.27637130801687765	0.20323488045007032	0.24120956399437413	0.27918424753867793	0.0	0.08544303797468354	-0.005063291139240506	0.5175808720112518	0.47960618846694797
ENSBTAT00000003986	ENSBTAG00000003064	3UTR	1857	0.34894991922455576	0.30156165858912226	0.17393645665051158	0.17501346257404415	0.34948842218632203	0.0	0.0030864197530864196	-0.07361455748552523	0.4765751211631664	0.4754981152396338
ENSBTAT00000027668	ENSBTAG00000020762	3UTR	1001	0.5574425574425574	0.21078921078921078	0.2937062937062937	0.26373626373626374	0.23176823176823177	0.0	-0.053763440860215055	-0.04740406320541761	0.4745254745254745	0.5044955044955045
ENSBTAT00000083963	ENSBTAG00000018855	3UTR	363	0.3415977961432507	0.325068870523416	0.15426997245179064	0.18732782369146006	0.3333333333333333	0.0	0.0967741935483871	-0.012552301255230125	0.512396694214876	0.4793388429752066
ENSBTAT00000032452	ENSBTAG00000018854	3UTR	318	0.3018867924528302	0.3050314465408805	0.15723270440251572	0.14465408805031446	0.39308176100628933	0.0	-0.041666666666666664	-0.12612612612612611	0.449685534591195	0.46226415094339623
ENSBTAT00000023716	ENSBTAG00000048631	3UTR	310	0.4870967741935484	0.23870967741935484	0.31290322580645163	0.17419354838709677	0.27419354838709675	0.0	-0.2847682119205298	-0.06918238993710692	0.4129032258064516	0.5516129032258065
ENSBTAT00000005416	ENSBTAG00000004139	3UTR	1001	0.46253746253746253	0.2547452547452547	0.23776223776223776	0.22477522477522477	0.2827172827172827	0.0	-0.028077753779697623	-0.05204460966542751	0.47952047952047955	0.4925074925074925
ENSBTAT00000096559	ENSBTAG00000014233	3UTR	237	0.3755274261603376	0.31223628691983124	0.1518987341772152	0.22362869198312235	0.31223628691983124	0.0	0.19101123595505617	0.0	0.5358649789029536	0.4641350210970464
ENSBTAT00000026801	ENSBTAG00000020122	3UTR	288	0.3159722222222222	0.3506944444444444	0.16319444444444445	0.1527777777777778	0.3333333333333333	0.0	-0.03296703296703297	0.025380710659898477	0.5034722222222222	0.5138888888888888
