transcript_id	gene_id	region	length	gc_content	frac_A	frac_C	frac_G	frac_U	frac_other	gc_skew	at_skew	purine_ratio	amino_ratio
ENST00000338591.8	ENSG00000187961	3UTR	528	0.5833333333333334	0.16477272727272727	0.3106060606060606	0.2727272727272727	0.2518939393939394	0.0	-0.06493506493506493	-0.20909090909090908	0.4375	0.4753787878787879
ENST00000304952.11	ENSG00000188290	3UTR	95	0.5789473684210527	0.18947368421052632	0.2631578947368421	0.3157894736842105	0.23157894736842105	0.0	0.09090909090909091	-0.1	0.5052631578947369	0.45263157894736844
ENST00000649529.1	ENSG00000187608	3UTR	62	0.532258064516129	0.3387096774193548	0.22580645161290322	0.3064516129032258	0.12903225806451613	0.0	0.15151515151515152	0.4482758620689655	0.6451612903225806	0.5645161290322581
ENST00000379370.7	ENSG00000188157	3UTR	1135	0.6167400881057269	0.16651982378854627	0.32422907488986785	0.29251101321585904	0.21674008810572687	0.0	-0.05142857142857143	-0.1310344827586207	0.4590308370044053	0.4907488986784141
ENST00000379198.5	ENSG00000176022	3UTR	1773	0.5741680767061478	0.18725324309080654	0.27467569091934574	0.29949238578680204	0.23857868020304568	0.0	0.043222003929273084	-0.1205298013245033	0.4867456288776086	0.4619289340101523
ENST00000349431.11	ENSG00000160087	3UTR	1291	0.6034082106893881	0.16731216111541442	0.2881487219209915	0.3152594887683966	0.2292796281951975	0.0	0.044929396662387676	-0.15625	0.482571649883811	0.45546088303640586
ENST00000354700.10	ENSG00000131584	3UTR	1173	0.6615515771526002	0.14066496163682865	0.3751065643648764	0.2864450127877238	0.1977834612105712	0.0	-0.13402061855670103	-0.16876574307304787	0.42710997442455245	0.5157715260017051
ENST00000343938.9	ENSG00000224051	3UTR	1133	0.6672550750220653	0.17828773168578993	0.35127978817299205	0.3159752868490733	0.15445719329214475	0.0	-0.05291005291005291	0.07161803713527852	0.4942630185348632	0.529567519858782
ENST00000378888.10	ENSG00000107404	3UTR	864	0.6307870370370371	0.16550925925925927	0.3113425925925926	0.3194444444444444	0.2037037037037037	0.0	0.012844036697247707	-0.10344827586206896	0.4849537037037037	0.47685185185185186
ENST00000309212.11	ENSG00000162576	3UTR	913	0.6265060240963856	0.14895947426067907	0.3548740416210296	0.27163198247535597	0.22453450164293537	0.0	-0.13286713286713286	-0.20234604105571846	0.42059145673603504	0.5038335158817087
ENST00000400809.8	ENSG00000221978	3UTR	1520	0.5230263157894737	0.21710526315789475	0.24078947368421053	0.2822368421052632	0.2598684210526316	0.0	0.07924528301886792	-0.0896551724137931	0.4993421052631579	0.45789473684210524
ENST00000476993.2	ENSG00000179403	3UTR	3095	0.644264943457189	0.17932148626817448	0.3302100161550888	0.31405492730210016	0.1764135702746365	0.0	-0.025075225677031094	0.008174386920980926	0.4933764135702746	0.5095315024232633
ENST00000378756.8	ENSG00000197785	3UTR	613	0.6655791190864601	0.1468189233278956	0.32300163132137033	0.3425774877650897	0.18760195758564438	0.0	0.029411764705882353	-0.12195121951219512	0.4893964110929853	0.4698205546492659
ENST00000341832.11	ENSG00000248333	3UTR	539	0.5398886827458256	0.20222634508348794	0.2597402597402597	0.28014842300556586	0.25788497217068646	0.0	0.037800687285223365	-0.12096774193548387	0.48237476808905383	0.4619666048237477
ENST00000617444.5	ENSG00000189339	3UTR	4304	0.5211431226765799	0.2253717472118959	0.2716078066914498	0.24953531598513012	0.2534851301115242	0.0	-0.04235399019170753	-0.05870936438622028	0.474907063197026	0.49697955390334575
ENST00000341426.9	ENSG00000008130	3UTR	1672	0.5263157894736842	0.2069377990430622	0.2673444976076555	0.2589712918660287	0.26674641148325356	0.0	-0.015909090909090907	-0.12626262626262627	0.4659090909090909	0.4742822966507177
ENST00000378609.9	ENSG00000078369	3UTR	1777	0.4282498593134496	0.26561620709060213	0.21778277996623524	0.2104670793472144	0.3061339335959482	0.0	-0.017082785808147174	-0.07086614173228346	0.47608328643781656	0.48339898705683737
ENST00000378567.8	ENSG00000067606	3UTR	386	0.6243523316062176	0.19170984455958548	0.28756476683937826	0.33678756476683935	0.18393782383419688	0.0	0.07883817427385892	0.020689655172413793	0.5284974093264249	0.4792746113989637
ENST00000378536.5	ENSG00000157933	3UTR	3448	0.5359628770301624	0.20417633410672853	0.294953596287703	0.2410092807424594	0.25986078886310904	0.0	-0.10064935064935066	-0.12	0.44518561484918795	0.49912993039443154
ENST00000378531.8	ENSG00000116151	3UTR	130	0.6	0.17692307692307693	0.3	0.3	0.2230769230769231	0.0	0.0	-0.11538461538461539	0.47692307692307695	0.47692307692307695
ENST00000605895.6	ENSG00000157916	3UTR	2312	0.5255190311418685	0.22058823529411764	0.2586505190311419	0.26686851211072665	0.2538927335640138	0.0	0.015637860082304528	-0.07019143117593436	0.4874567474048443	0.47923875432525953
ENST00000447513.7	ENSG00000157911	3UTR	1792	0.5463169642857143	0.24162946428571427	0.2734375	0.2728794642857143	0.21205357142857142	0.0	-0.0010214504596527069	0.06519065190651907	0.5145089285714286	0.5150669642857143
ENST00000378378.9	ENSG00000130762	3UTR	526	0.623574144486692	0.19771863117870722	0.3041825095057034	0.3193916349809886	0.17870722433460076	0.0	0.024390243902439025	0.050505050505050504	0.5171102661596958	0.5019011406844106
ENST00000270708.12	ENSG00000116213	3UTR	205	0.36585365853658536	0.2926829268292683	0.15609756097560976	0.2097560975609756	0.34146341463414637	0.0	0.14666666666666667	-0.07692307692307693	0.5024390243902439	0.44878048780487806
ENST00000378230.8	ENSG00000116198	3UTR	3316	0.46230398069963813	0.25784077201447525	0.23582629674306393	0.2264776839565742	0.2798552472858866	0.0	-0.020221787345075015	-0.04094223219293326	0.48431845597104944	0.4936670687575392
ENST00000378083.8	ENSG00000069424	3UTR	2606	0.6227935533384498	0.18649270913277052	0.33077513430544897	0.29201841903300074	0.19071373752877974	0.0	-0.06223043746149107	-0.011190233977619531	0.4785111281657713	0.5172678434382195
ENST00000343813.10	ENSG00000116237	3UTR	3887	0.4834062258811423	0.25237972729611524	0.2397736043220993	0.24363262155904297	0.26421404682274247	0.0	0.007982969664715274	-0.022908366533864542	0.4960123488551582	0.49215333161821456
ENST00000361521.9	ENSG00000097021	3UTR	325	0.52	0.23692307692307693	0.28923076923076924	0.23076923076923078	0.24307692307692308	0.0	-0.11242603550295859	-0.01282051282051282	0.4676923076923077	0.5261538461538462
ENST00000377728.8	ENSG00000171680	3UTR	441	0.6077097505668935	0.17233560090702948	0.3469387755102041	0.26077097505668934	0.2199546485260771	0.0	-0.1417910447761194	-0.12138728323699421	0.4331065759637188	0.5192743764172335
ENST00000377674.9	ENSG00000204859	3UTR	68	0.5882352941176471	0.19117647058823528	0.39705882352941174	0.19117647058823528	0.22058823529411764	0.0	-0.35	-0.07142857142857142	0.38235294117647056	0.5882352941176471
ENST00000377658.8	ENSG00000162413	3UTR	2641	0.5641802347595608	0.18705035971223022	0.2828474062854979	0.2813328284740629	0.248769405528209	0.0	-0.0026845637583892616	-0.1416159860990443	0.4683831881862931	0.46989776599772815
ENST00000377648.5	ENSG00000116273	3UTR	2393	0.496447973255328	0.2127037191809444	0.21771834517342248	0.27872962808190554	0.29084830756372754	0.0	0.12289562289562289	-0.15518672199170125	0.49143334726285	0.4304220643543669
ENST00000054650.9	ENSG00000041988	3UTR	485	0.5958762886597938	0.19381443298969073	0.2556701030927835	0.3402061855670103	0.21030927835051547	0.0	0.14186851211072665	-0.04081632653061224	0.534020618556701	0.44948453608247424
ENST00000303635.12	ENSG00000171735	3UTR	3215	0.3536547433903577	0.3265940902021773	0.16796267496111975	0.18569206842923794	0.319751166407465	0.0	0.05013192612137203	0.010587102983638113	0.5122861586314152	0.49455676516329705
ENST00000054666.11	ENSG00000049245	3UTR	1787	0.4017907106883044	0.2859541130386122	0.20872971460548406	0.19306099608282037	0.31225517627308336	0.0	-0.03899721448467967	-0.04396632366697849	0.4790151091214326	0.49468382764409624
ENST00000377482.10	ENSG00000116285	3UTR	1483	0.36277815239379635	0.2939986513823331	0.15374241402562375	0.20903573836817263	0.34322319622387054	0.0	0.1524163568773234	-0.07724867724867725	0.5030343897505057	0.44774106540795683
ENST00000400908.7	ENSG00000142599	3UTR	2683	0.4629146477823332	0.23294819232202757	0.23742079761461052	0.2254938501677227	0.3041371598956392	0.0	-0.02576489533011272	-0.1325468424705066	0.4584420424897503	0.4703689899366381
ENST00000234590.10	ENSG00000074800	3UTR	360	0.5666666666666667	0.19166666666666668	0.31666666666666665	0.25	0.24166666666666667	0.0	-0.11764705882352941	-0.11538461538461539	0.44166666666666665	0.5083333333333333
ENST00000377403.7	ENSG00000049239	3UTR	6468	0.533704390847248	0.22031539888682747	0.27427334570191714	0.2594310451453309	0.24598021026592456	0.0	-0.027809965237543453	-0.055039787798408485	0.4797464440321583	0.4945887445887446
ENST00000328089.11	ENSG00000171621	3UTR	1957	0.5309146653040367	0.21819110884006132	0.2897291773122126	0.2411854879918242	0.2508942258559019	0.0	-0.09143407122232916	-0.06971677559912855	0.45937659683188553	0.5079202861522739
ENST00000302692.7	ENSG00000171612	3UTR	2672	0.4273952095808383	0.28630239520958084	0.2155688622754491	0.2118263473053892	0.28630239520958084	0.0	-0.008756567425569177	0.0	0.4981287425149701	0.5018712574850299
ENST00000340381.11	ENSG00000188807	3UTR	1794	0.5914158305462653	0.17558528428093645	0.32608695652173914	0.2653288740245262	0.2329988851727982	0.0	-0.10273327049952875	-0.14051841746248295	0.44091415830546266	0.5016722408026756
ENST00000377346.9	ENSG00000171608	3UTR	2068	0.5212765957446809	0.22872340425531915	0.2587040618955513	0.2625725338491296	0.25	0.0	0.0074211502782931356	-0.044444444444444446	0.4912959381044487	0.4874274661508704
ENST00000377298.9	ENSG00000171603	3UTR	1582	0.5448798988621998	0.1997471554993679	0.2914032869785082	0.2534766118836915	0.2553729456384324	0.0	-0.06960556844547564	-0.12222222222222222	0.4532237673830594	0.4911504424778761
ENST00000377263.6	ENSG00000178585	3UTR	2442	0.5491400491400491	0.20638820638820637	0.2784602784602785	0.27067977067977067	0.24447174447174447	0.0	-0.014168530947054437	-0.08446866485013624	0.47706797706797704	0.48484848484848486
ENST00000377223.6	ENSG00000162441	3UTR	4106	0.40818314661471017	0.27837311251826596	0.2011690209449586	0.20701412566975158	0.31344374086702387	0.0	0.014319809069212411	-0.05925925925925926	0.48538723818801754	0.47954213346322455
ENST00000377205.6	ENSG00000173614	3UTR	2797	0.4529853414372542	0.27207722559885594	0.21415802645691812	0.23882731498033608	0.2749374329638899	0.0	0.05445935280189424	-0.00522875816993464	0.510904540579192	0.48623525205577406
ENST00000343090.11	ENSG00000130939	3UTR	1283	0.4091971940763835	0.2829306313328137	0.2034294621979735	0.20576773187840997	0.3078721745908028	0.0	0.005714285714285714	-0.04221635883905013	0.4886983632112237	0.48636009353078724
ENST00000676179.1	ENSG00000054523	3UTR	5016	0.4583333333333333	0.2492025518341308	0.22069377990430622	0.23763955342902712	0.29246411483253587	0.0	0.03697259678120922	-0.0798675009201325	0.4868421052631579	0.469896331738437
ENST00000377038.8	ENSG00000160049	3UTR	4968	0.4635668276972625	0.28764090177133655	0.22966988727858292	0.23389694041867956	0.24879227053140096	0.0	0.00911854103343465	0.0724202626641651	0.5215378421900161	0.5173107890499195
ENST00000377022.8	ENSG00000130940	3UTR	2338	0.5355004277159966	0.22668947818648416	0.25791274593669805	0.27758768177929855	0.23781009409751924	0.0	0.036741214057507986	-0.02394106813996317	0.5042771599657827	0.4846022241231822
ENST00000240185.8	ENSG00000120948	3UTR	2838	0.3675123326286117	0.27942212825933754	0.15997181113460182	0.20754052149400987	0.35306553911205074	0.0	0.12943432406519656	-0.11643454038997214	0.4869626497533474	0.4393939393939394
ENST00000376957.7	ENSG00000116649	3UTR	276	0.6304347826086957	0.15942028985507245	0.391304347826087	0.2391304347826087	0.21014492753623187	0.0	-0.2413793103448276	-0.13725490196078433	0.39855072463768115	0.5507246376811594
ENST00000361445.9	ENSG00000198793	3UTR	950	0.42526315789473684	0.3178947368421053	0.20421052631578948	0.22105263157894736	0.25684210526315787	0.0	0.039603960396039604	0.10622710622710622	0.5389473684210526	0.5221052631578947
ENST00000376810.6	ENSG00000120942	3UTR	2303	0.46765089014329136	0.25227963525835867	0.2236213634389926	0.24402952670429873	0.28006947459834997	0.0	0.0436397400185701	-0.052202283849918436	0.4963091619626574	0.4759009986973513
ENST00000354287.5	ENSG00000116661	3UTR	307	0.5504885993485342	0.21498371335504887	0.30293159609120524	0.247557003257329	0.23452768729641693	0.0	-0.10059171597633136	-0.043478260869565216	0.46254071661237783	0.5179153094462541
ENST00000251547.10	ENSG00000132879	3UTR	2054	0.560856864654333	0.19036027263875366	0.28140214216163584	0.27945472249269715	0.24878286270691333	0.0	-0.003472222222222222	-0.13303769401330376	0.4698149951314508	0.4717624148003895
ENST00000376753.9	ENSG00000116663	3UTR	503	0.5188866799204771	0.2664015904572565	0.24453280318091453	0.27435387673956263	0.2147117296222664	0.0	0.05747126436781609	0.10743801652892562	0.5407554671968191	0.510934393638171
ENST00000376692.9	ENSG00000116670	3UTR	295	0.6271186440677966	0.15932203389830507	0.3220338983050847	0.3050847457627119	0.2135593220338983	0.0	-0.02702702702702703	-0.14545454545454545	0.46440677966101696	0.48135593220338985
ENST00000314340.10	ENSG00000177674	3UTR	577	0.6187175043327556	0.1733102253032929	0.34488734835355284	0.2738301559792028	0.20797227036395147	0.0	-0.11484593837535013	-0.09090909090909091	0.44714038128249567	0.5181975736568457
ENST00000376590.9	ENSG00000177000	3UTR	4957	0.5658664514827516	0.2085939076054065	0.2828323582812185	0.28303409320153317	0.22553964091184184	0.0	0.00035650623885918	-0.03903345724907063	0.4916280008069397	0.49142626588662497
ENST00000346436.11	ENSG00000011021	3UTR	2907	0.5118679050567595	0.21981424148606812	0.27588579291365667	0.23598211214310286	0.26831785345717235	0.0	-0.07795698924731183	-0.09936575052854123	0.455796353629171	0.4957000343997248
ENST00000196061.5	ENSG00000083444	3UTR	729	0.5582990397805213	0.2194787379972565	0.2962962962962963	0.262002743484225	0.2222222222222222	0.0	-0.06142506142506143	-0.006211180124223602	0.48148148148148145	0.5157750342935528
ENST00000235329.10	ENSG00000116688	3UTR	1943	0.5162120432321153	0.21564590838908904	0.23880597014925373	0.2774060730828616	0.2681420483787957	0.0	0.07477567298105683	-0.10851063829787234	0.4930519814719506	0.4544518785383428
ENST00000616661.5	ENSG00000162496	3UTR	430	0.5348837209302325	0.2534883720930233	0.27906976744186046	0.2558139534883721	0.2116279069767442	0.0	-0.043478260869565216	0.09	0.5093023255813953	0.5325581395348837
ENST00000621990.5	ENSG00000162493	3UTR	2046	0.4423264907135875	0.2697947214076246	0.2341153470185728	0.20821114369501467	0.2878787878787879	0.0	-0.05856353591160221	-0.03242769500438212	0.4780058651026393	0.5039100684261975
ENST00000311066.10	ENSG00000116731	3UTR	1944	0.5108024691358025	0.23045267489711935	0.24279835390946503	0.26800411522633744	0.2587448559670782	0.0	0.04934541792547835	-0.05783385909568875	0.4984567901234568	0.4732510288065844
ENST00000376008.3	ENSG00000171729	3UTR	735	0.47619047619047616	0.24897959183673468	0.2163265306122449	0.2598639455782313	0.2748299319727891	0.0	0.09142857142857143	-0.04935064935064935	0.508843537414966	0.46530612244897956
ENST00000375980.9	ENSG00000142634	3UTR	1615	0.6024767801857586	0.1826625386996904	0.3287925696594427	0.2736842105263158	0.2148606811145511	0.0	-0.09146968139773895	-0.08099688473520249	0.4563467492260062	0.5114551083591331
ENST00000375847.8	ENSG00000116138	3UTR	3556	0.4167604049493813	0.25646794150731156	0.2109111361079865	0.20584926884139482	0.32677165354330706	0.0	-0.012145748987854251	-0.12054001928640308	0.46231721034870643	0.46737907761529807
ENST00000375799.8	ENSG00000116786	3UTR	835	0.6275449101796408	0.17724550898203592	0.31017964071856285	0.31736526946107785	0.19520958083832335	0.0	0.011450381679389313	-0.04823151125401929	0.4946107784431138	0.4874251497005988
ENST00000375766.8	ENSG00000162458	3UTR	1928	0.54201244813278	0.23132780082987553	0.27852697095435686	0.26348547717842324	0.2266597510373444	0.0	-0.027751196172248804	0.010192525481313703	0.4948132780082988	0.5098547717842323
ENST00000375743.9	ENSG00000116809	3UTR	100	0.48	0.23	0.19	0.29	0.29	0.0	0.20833333333333334	-0.11538461538461539	0.52	0.42
ENST00000358432.8	ENSG00000142627	3UTR	878	0.5261958997722096	0.20501138952164008	0.27107061503416857	0.255125284738041	0.26879271070615035	0.0	-0.030303030303030304	-0.1346153846153846	0.4601366742596811	0.4760820045558087
ENST00000270747.8	ENSG00000142632	3UTR	733	0.5306957708049114	0.19236016371077763	0.2673942701227831	0.26330150068212826	0.27694406548431105	0.0	-0.007712082262210797	-0.18023255813953487	0.45566166439290584	0.4597544338335607
ENST00000375592.8	ENSG00000037637	3UTR	3830	0.4255874673629243	0.24778067885117494	0.22036553524804178	0.20522193211488252	0.32663185378590076	0.0	-0.03558282208588957	-0.13727272727272727	0.45300261096605743	0.4681462140992167
ENST00000337132.10	ENSG00000157191	3UTR	1188	0.49074074074074076	0.2297979797979798	0.23653198653198654	0.2542087542087542	0.27946127946127947	0.0	0.036020583190394515	-0.09752066115702479	0.484006734006734	0.4663299663299663
ENST00000375535.4	ENSG00000117122	3UTR	418	0.5933014354066986	0.15789473684210525	0.3253588516746411	0.2679425837320574	0.24880382775119617	0.0	-0.0967741935483871	-0.2235294117647059	0.4258373205741627	0.48325358851674644
ENST00000326735.13	ENSG00000159363	3UTR	263	0.6197718631178707	0.19771863117870722	0.4068441064638783	0.21292775665399238	0.18250950570342206	0.0	-0.3128834355828221	0.04	0.41064638783269963	0.6045627376425855
ENST00000375486.9	ENSG00000117115	3UTR	2283	0.49627682873412177	0.23477879982479194	0.2742006132282085	0.22207621550591328	0.2689443714410863	0.0	-0.10503089143865843	-0.06782608695652174	0.4568550153307052	0.5089794130530004
ENST00000375436.9	ENSG00000179051	3UTR	2330	0.5021459227467812	0.20987124463519313	0.25278969957081543	0.24935622317596567	0.28798283261802576	0.0	-0.006837606837606838	-0.15689655172413794	0.4592274678111588	0.46266094420600856
ENST00000361221.8	ENSG00000074964	3UTR	489	0.49284253578732107	0.25971370143149286	0.21267893660531698	0.28016359918200406	0.2474437627811861	0.0	0.13692946058091288	0.024193548387096774	0.5398773006134969	0.4723926380368098
ENST00000375341.8	ENSG00000159423	3UTR	1415	0.5950530035335689	0.1618374558303887	0.30742049469964666	0.2876325088339223	0.2431095406360424	0.0	-0.0332541567695962	-0.2006980802792321	0.44946996466431094	0.46925795053003533
ENST00000235835.8	ENSG00000053371	3UTR	260	0.4807692307692308	0.2	0.26153846153846155	0.21923076923076923	0.3192307692307692	0.0	-0.088	-0.22962962962962963	0.41923076923076924	0.46153846153846156
ENST00000375153.8	ENSG00000040487	3UTR	657	0.5844748858447488	0.2526636225266362	0.2998477929984779	0.2846270928462709	0.1628614916286149	0.0	-0.026041666666666668	0.21611721611721613	0.5372907153729072	0.5525114155251142
ENST00000264202.8	ENSG00000077549	3UTR	755	0.5006622516556292	0.22913907284768212	0.2728476821192053	0.22781456953642384	0.27019867549668874	0.0	-0.08994708994708994	-0.08222811671087533	0.45695364238410596	0.5019867549668874
ENST00000375136.8	ENSG00000158747	3UTR	1323	0.6114890400604687	0.17838246409674982	0.2887377173091459	0.32275132275132273	0.21012849584278157	0.0	0.05562422744128554	-0.08171206225680934	0.5011337868480725	0.4671201814058957
ENST00000294543.11	ENSG00000162542	3UTR	800	0.5325	0.2725	0.27625	0.25625	0.195	0.0	-0.03755868544600939	0.1657754010695187	0.52875	0.54875
ENST00000375120.4	ENSG00000169914	3UTR	5199	0.4252740911713791	0.24773994999038276	0.189267166762839	0.2360069244085401	0.3269859588382381	0.0	0.10990502035278155	-0.13788487282463185	0.4837468743989229	0.4370071167532218
ENST00000375078.4	ENSG00000162545	3UTR	1258	0.3585055643879173	0.3163751987281399	0.17567567567567569	0.18282988871224165	0.3251192368839428	0.0	0.019955654101995565	-0.013630731102850062	0.49920508744038156	0.49205087440381556
ENST00000264198.5	ENSG00000090432	3UTR	1242	0.5523349436392915	0.19001610305958133	0.28019323671497587	0.2721417069243156	0.2576489533011272	0.0	-0.014577259475218658	-0.1510791366906475	0.46215780998389694	0.47020933977455714
ENST00000375071.4	ENSG00000158825	3UTR	335	0.5462686567164179	0.22686567164179106	0.3522388059701492	0.19402985074626866	0.22686567164179106	0.0	-0.2896174863387978	0.0	0.4208955223880597	0.5791044776119403
ENST00000321556.5	ENSG00000158828	3UTR	820	0.4719512195121951	0.26951219512195124	0.1878048780487805	0.2841463414634146	0.25853658536585367	0.0	0.2041343669250646	0.020785219399538105	0.5536585365853659	0.4573170731707317
ENST00000438032.6	ENSG00000127483	3UTR	4531	0.3791657470757007	0.27587728978150516	0.19465901566983007	0.18450673140587068	0.34495696314279406	0.0	-0.02677532013969732	-0.11126910771418415	0.46038402118737587	0.47053630545133523
ENST00000374893.11	ENSG00000117298	3UTR	2705	0.589279112754159	0.21515711645101662	0.29944547134935307	0.28983364140480594	0.1955637707948244	0.0	-0.01631116687578419	0.04770477047704771	0.5049907578558226	0.5146025878003697
ENST00000308271.14	ENSG00000090686	3UTR	1119	0.3932082216264522	0.2993744414655943	0.1742627345844504	0.21894548704200179	0.30741733690795353	0.0	0.11363636363636363	-0.013254786450662739	0.5183199285075961	0.4736371760500447
ENST00000656825.1	ENSG00000070831	3UTR	9843	0.4195875241288225	0.2511429442243219	0.19496088590876764	0.22462663822005485	0.32926953164685563	0.0	0.07070217917675545	-0.1346052861893926	0.4757695824443767	0.4461038301330895
ENST00000375647.5	ENSG00000184677	3UTR	4758	0.5094577553593947	0.23434216057166876	0.2484237074401009	0.2610340479192938	0.2562000840689365	0.0	0.024752475247524754	-0.044558697514995714	0.4953762084909626	0.4827658680117696
ENST00000400181.9	ENSG00000004487	3UTR	325	0.4276923076923077	0.26153846153846155	0.19076923076923077	0.23692307692307693	0.31076923076923074	0.0	0.1079136690647482	-0.08602150537634409	0.49846153846153846	0.4523076923076923
ENST00000302291.9	ENSG00000169641	3UTR	4865	0.4698869475847893	0.2394655704008222	0.23658787255909558	0.23329907502569372	0.2906474820143885	0.0	-0.00699912510936133	-0.09654905001938736	0.4727646454265159	0.4760534429599178
ENST00000314011.9	ENSG00000125945	3UTR	2521	0.40261800872669573	0.2709242364141214	0.19833399444664815	0.2042840142800476	0.3264577548591829	0.0	0.014778325123152709	-0.09296148738379814	0.475208250694169	0.4692582308607695
ENST00000336689.8	ENSG00000088280	3UTR	1293	0.5112142304717711	0.2242846094354215	0.2614075792730085	0.24980665119876258	0.26450116009280744	0.0	-0.0226928895612708	-0.08227848101265822	0.47409126063418405	0.48569218870843
ENST00000361729.3	ENSG00000007968	3UTR	3442	0.5351539802440441	0.2042417199302731	0.26554328878558975	0.2696106914584544	0.26060429982568273	0.0	0.00760043431053203	-0.12125	0.47385241138872747	0.4697850087158629
ENST00000374561.6	ENSG00000117318	3UTR	515	0.5203883495145631	0.22524271844660193	0.26796116504854367	0.2524271844660194	0.2543689320388349	0.0	-0.029850746268656716	-0.06072874493927125	0.47766990291262135	0.49320388349514566
ENST00000643754.2	ENSG00000142676	3UTR	462	0.4523809523809524	0.22727272727272727	0.19480519480519481	0.25757575757575757	0.3203463203463203	0.0	0.13875598086124402	-0.16996047430830039	0.48484848484848486	0.42207792207792205
ENST00000613537.5	ENSG00000011007	3UTR	2486	0.43684633950120677	0.2570394207562349	0.21158487530168946	0.2252614641995173	0.3061142397425583	0.0	0.03130755064456722	-0.08714285714285715	0.4823008849557522	0.4686242960579244
ENST00000246151.9	ENSG00000057757	3UTR	856	0.4661214953271028	0.2091121495327103	0.1939252336448598	0.272196261682243	0.3247663551401869	0.0	0.16791979949874686	-0.21663019693654267	0.48130841121495327	0.4030373831775701
ENST00000374514.8	ENSG00000011009	3UTR	807	0.6220570012391574	0.13878562577447337	0.3345724907063197	0.2874845105328377	0.23915737298636927	0.0	-0.07569721115537849	-0.26557377049180325	0.42627013630731103	0.47335811648079307
ENST00000617979.5	ENSG00000117308	3UTR	350	0.56	0.2542857142857143	0.32	0.24	0.18571428571428572	0.0	-0.14285714285714285	0.15584415584415584	0.4942857142857143	0.5742857142857143
ENST00000334351.8	ENSG00000189266	3UTR	1585	0.3356466876971609	0.32681388012618295	0.1444794952681388	0.19116719242902208	0.33753943217665616	0.0	0.13909774436090225	-0.016144349477682812	0.5179810725552051	0.47129337539432176
ENST00000492112.3	ENSG00000188529	3UTR	6795	0.34525386313465783	0.30610743193524653	0.15805739514348785	0.18719646799116998	0.34863870493009563	0.0	0.08439897698209718	-0.06495841762193752	0.4933038999264165	0.46416482707873435
ENST00000374399.9	ENSG00000001461	3UTR	3791	0.4632023212872593	0.27064099182273804	0.21498285412819837	0.24821946715906093	0.26615668689000266	0.0	0.07175398633257403	0.008353808353808353	0.518860458981799	0.48562384595093644
ENST00000374395.9	ENSG00000117602	3UTR	5763	0.39475967378101684	0.28544161027242754	0.19816068020128405	0.1965989935797328	0.3197987159465556	0.0	-0.003956043956043956	-0.05676605504587156	0.48204060385216035	0.4836022904737116
ENST00000323848.14	ENSG00000133226	3UTR	995	0.3256281407035176	0.2623115577889447	0.13869346733668342	0.18693467336683417	0.4120603015075377	0.0	0.14814814814814814	-0.22205663189269748	0.4492462311557789	0.40100502512562813
ENST00000374379.9	ENSG00000169504	3UTR	3384	0.3351063829787234	0.3052600472813239	0.16252955082742318	0.17257683215130024	0.3596335697399527	0.0	0.029982363315696647	-0.08177777777777778	0.4778368794326241	0.46778959810874704
ENST00000236273.9	ENSG00000117614	3UTR	990	0.34040404040404043	0.29797979797979796	0.17373737373737375	0.16666666666666666	0.3616161616161616	0.0	-0.020771513353115726	-0.09647779479326186	0.46464646464646464	0.4717171717171717
ENST00000243189.12	ENSG00000117616	3UTR	340	0.31470588235294117	0.3264705882352941	0.1411764705882353	0.17352941176470588	0.3588235294117647	0.0	0.102803738317757	-0.04721030042918455	0.5	0.4676470588235294
ENST00000374358.5	ENSG00000183726	3UTR	1656	0.3864734299516908	0.3061594202898551	0.20531400966183574	0.18115942028985507	0.3073671497584541	0.0	-0.0625	-0.001968503937007874	0.48731884057971014	0.5114734299516909
ENST00000374343.5	ENSG00000204178	3UTR	1743	0.3683304647160069	0.2903040734366036	0.16752725186460127	0.20080321285140562	0.3413654618473896	0.0	0.09034267912772585	-0.08083560399636694	0.4911072862880092	0.4578313253012048
ENST00000374338.5	ENSG00000157978	3UTR	1894	0.5501583949313622	0.19852164730728616	0.2961985216473073	0.2539598732840549	0.25131995776135163	0.0	-0.07677543186180422	-0.11737089201877934	0.45248152059134106	0.4947201689545935
ENST00000374332.9	ENSG00000117643	3UTR	661	0.4357034795763994	0.24508320726172467	0.23600605143721634	0.19969742813918306	0.31921331316187596	0.0	-0.08333333333333333	-0.13136729222520108	0.44478063540090773	0.481089258698941
ENST00000374315.1	ENSG00000162430	3UTR	2503	0.5725129844186976	0.19456652017578904	0.3220135836995605	0.250499400719137	0.23292049540551338	0.0	-0.12491277041172366	-0.08971962616822429	0.4450659208949261	0.5165801038753496
ENST00000374303.7	ENSG00000117640	3UTR	912	0.46600877192982454	0.2576754385964912	0.24232456140350878	0.2236842105263158	0.27631578947368424	0.0	-0.04	-0.03490759753593429	0.48135964912280704	0.5
