jobid	jobname	maxrss	maxvmsize	elapsed	state
5604501_0.batch	batch	6701344K	7860928K	00:15:26	COMPLETED
5604501_0.extern	extern	72K	72K	00:15:26	COMPLETED
5604501_1.batch	batch	6124216K	7341756K	00:14:57	COMPLETED
5604501_1.extern	extern	0	0	00:14:57	COMPLETED
5604501_2.batch	batch	6123308K	7341924K	00:14:59	COMPLETED
5604501_2.extern	extern	0	0	00:14:59	COMPLETED
5604501_3.batch	batch	6708112K	7867776K	00:15:25	COMPLETED
5604501_3.extern	extern	0	0	00:15:25	COMPLETED
5604501_4.batch	batch	6226696K	7450180K	00:14:56	COMPLETED
5604501_4.extern	extern	0	0	00:14:56	COMPLETED
5604501_5.batch	batch	6704356K	7852492K	00:15:24	COMPLETED
5604501_5.extern	extern	4K	4K	00:15:24	COMPLETED
5604501_6.batch	batch	6355156K	7578744K	00:14:53	COMPLETED
5604501_6.extern	extern	0	0	00:14:53	COMPLETED
5604501_7.batch	batch	6699388K	7847592K	00:15:24	COMPLETED
5604501_7.extern	extern	0	0	00:15:24	COMPLETED
5604501_8.batch	batch	6324652K	7548288K	00:14:55	COMPLETED
5604501_8.extern	extern	0	0	00:14:55	COMPLETED
5604501_9.batch	batch	6704392K	7864124K	00:15:25	COMPLETED
5604501_9.extern	extern	0	0	00:15:25	COMPLETED
