jobid	jobname	maxrss	maxvmsize	elapsed	state
5565360_0.batch	batch	6046564K	7842868K	00:13:34	COMPLETED
5565360_0.extern	extern	0	0	00:13:34	COMPLETED
5565360_1.batch	batch	6050184K	7776012K	00:13:36	COMPLETED
5565360_1.extern	extern	0	0	00:13:36	COMPLETED
5565360_2.batch	batch	6050080K	7845048K	00:13:34	COMPLETED
5565360_2.extern	extern	68K	68K	00:13:34	COMPLETED
5565360_3.batch	batch	6049488K	7843196K	00:13:33	COMPLETED
5565360_3.extern	extern	64K	64K	00:13:33	COMPLETED
5565360_4.batch	batch	6049096K	7879000K	00:13:33	COMPLETED
5565360_4.extern	extern	8K	8K	00:13:33	COMPLETED
5565360_5.batch	batch	6052016K	7847688K	00:13:32	COMPLETED
5565360_5.extern	extern	12K	12K	00:13:32	COMPLETED
5565360_6.batch	batch	6047520K	7843028K	00:13:34	COMPLETED
5565360_6.extern	extern	56K	56K	00:13:34	COMPLETED
5565360_7.batch	batch	6050320K	7845808K	00:13:33	COMPLETED
5565360_7.extern	extern	52K	52K	00:13:33	COMPLETED
5565360_8.batch	batch	5778364K	7411108K	00:02:47	COMPLETED
5565360_8.extern	extern	64K	64K	00:02:47	COMPLETED
