transcript_id	gene_id	region	sequence_length	stopfree_length	stopfree_fraction	direction	frame	stopfree_start	stopfree_end	source_start	source_end	n_full_codons_scanned	n_stop_codons
ind_1000_00000	ind_1000_00000	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00001	ind_1000_00001	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00002	ind_1000_00002	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00003	ind_1000_00003	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00004	ind_1000_00004	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00005	ind_1000_00005	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00006	ind_1000_00006	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00007	ind_1000_00007	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00008	ind_1000_00008	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00009	ind_1000_00009	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00010	ind_1000_00010	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00011	ind_1000_00011	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00012	ind_1000_00012	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00013	ind_1000_00013	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00014	ind_1000_00014	3UTR	197	197	1.0	forward	1	1	197	1	197	195	7
ind_1000_00015	ind_1000_00015	3UTR	197	197	1.0	forward	1	1	197	1	197	195	7
ind_1000_00016	ind_1000_00016	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00017	ind_1000_00017	3UTR	197	197	1.0	forward	1	1	197	1	197	195	3
ind_1000_00018	ind_1000_00018	3UTR	197	140	0.7106598984771574	forward	1	58	197	58	197	195	7
ind_1000_00019	ind_1000_00019	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00020	ind_1000_00020	3UTR	197	197	1.0	forward	1	1	197	1	197	195	2
ind_1000_00021	ind_1000_00021	3UTR	197	197	1.0	forward	1	1	197	1	197	195	8
ind_1000_00022	ind_1000_00022	3UTR	197	197	1.0	forward	1	1	197	1	197	195	2
ind_1000_00023	ind_1000_00023	3UTR	197	141	0.7157360406091371	forward	3	3	143	3	143	195	6
ind_1000_00024	ind_1000_00024	3UTR	197	197	1.0	forward	1	1	197	1	197	195	9
ind_1000_00025	ind_1000_00025	3UTR	197	197	1.0	forward	1	1	197	1	197	195	3
ind_1000_00026	ind_1000_00026	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00027	ind_1000_00027	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00028	ind_1000_00028	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00029	ind_1000_00029	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00030	ind_1000_00030	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00031	ind_1000_00031	3UTR	197	197	1.0	forward	1	1	197	1	197	195	7
ind_1000_00032	ind_1000_00032	3UTR	197	197	1.0	forward	1	1	197	1	197	195	3
ind_1000_00033	ind_1000_00033	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00034	ind_1000_00034	3UTR	197	195	0.9898477157360406	forward	3	3	197	3	197	195	5
ind_1000_00035	ind_1000_00035	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00036	ind_1000_00036	3UTR	197	197	1.0	forward	1	1	197	1	197	195	2
ind_1000_00037	ind_1000_00037	3UTR	197	197	1.0	forward	1	1	197	1	197	195	3
ind_1000_00038	ind_1000_00038	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00039	ind_1000_00039	3UTR	197	197	1.0	forward	1	1	197	1	197	195	7
ind_1000_00040	ind_1000_00040	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00041	ind_1000_00041	3UTR	197	197	1.0	forward	1	1	197	1	197	195	6
ind_1000_00042	ind_1000_00042	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00043	ind_1000_00043	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00044	ind_1000_00044	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00045	ind_1000_00045	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00046	ind_1000_00046	3UTR	197	141	0.7157360406091371	forward	3	3	143	3	143	195	5
ind_1000_00047	ind_1000_00047	3UTR	197	141	0.7157360406091371	forward	3	3	143	3	143	195	6
ind_1000_00048	ind_1000_00048	3UTR	197	197	1.0	forward	1	1	197	1	197	195	4
ind_1000_00049	ind_1000_00049	3UTR	197	197	1.0	forward	1	1	197	1	197	195	5
ind_1000_00000	ind_1000_00000	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00001	ind_1000_00001	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00002	ind_1000_00002	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00003	ind_1000_00003	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00004	ind_1000_00004	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00005	ind_1000_00005	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00006	ind_1000_00006	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00007	ind_1000_00007	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00008	ind_1000_00008	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00009	ind_1000_00009	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00010	ind_1000_00010	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00011	ind_1000_00011	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00012	ind_1000_00012	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00013	ind_1000_00013	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00014	ind_1000_00014	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00015	ind_1000_00015	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00016	ind_1000_00016	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00017	ind_1000_00017	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00018	ind_1000_00018	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00019	ind_1000_00019	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00020	ind_1000_00020	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00021	ind_1000_00021	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00022	ind_1000_00022	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00023	ind_1000_00023	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00024	ind_1000_00024	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00025	ind_1000_00025	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00026	ind_1000_00026	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00027	ind_1000_00027	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00028	ind_1000_00028	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00029	ind_1000_00029	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00030	ind_1000_00030	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00031	ind_1000_00031	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00032	ind_1000_00032	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00033	ind_1000_00033	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00034	ind_1000_00034	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00035	ind_1000_00035	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00036	ind_1000_00036	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00037	ind_1000_00037	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00038	ind_1000_00038	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00039	ind_1000_00039	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00040	ind_1000_00040	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00041	ind_1000_00041	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00042	ind_1000_00042	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00043	ind_1000_00043	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00044	ind_1000_00044	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00045	ind_1000_00045	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00046	ind_1000_00046	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00047	ind_1000_00047	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00048	ind_1000_00048	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00049	ind_1000_00049	5UTR	51	50	0.9803921568627451	forward	2	2	51	2	51	49	2
ind_1000_00000	ind_1000_00000	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00001	ind_1000_00001	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00002	ind_1000_00002	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00003	ind_1000_00003	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00004	ind_1000_00004	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00005	ind_1000_00005	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00006	ind_1000_00006	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00007	ind_1000_00007	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00008	ind_1000_00008	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00009	ind_1000_00009	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00010	ind_1000_00010	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00011	ind_1000_00011	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00012	ind_1000_00012	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00013	ind_1000_00013	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00014	ind_1000_00014	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00015	ind_1000_00015	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
ind_1000_00016	ind_1000_00016	CDS	717	717	1.0	forward	1	1	717	1	717	715	13
