transcript_id	gene_id	region	length	gc_content	frac_A	frac_C	frac_G	frac_U	frac_other	gc_skew	at_skew	purine_ratio	amino_ratio
ind_1000_00000	ind_1000_00000	3UTR	197	0.6649746192893401	0.13705583756345177	0.39593908629441626	0.26903553299492383	0.19796954314720813	0.0	-0.19083969465648856	-0.18181818181818182	0.40609137055837563	0.5329949238578681
ind_1000_00001	ind_1000_00001	3UTR	197	0.6598984771573604	0.13705583756345177	0.39086294416243655	0.26903553299492383	0.20304568527918782	0.0	-0.18461538461538463	-0.19402985074626866	0.40609137055837563	0.5279187817258884
ind_1000_00002	ind_1000_00002	3UTR	197	0.6649746192893401	0.13705583756345177	0.39593908629441626	0.26903553299492383	0.19796954314720813	0.0	-0.19083969465648856	-0.18181818181818182	0.40609137055837563	0.5329949238578681
ind_1000_00003	ind_1000_00003	3UTR	197	0.6700507614213198	0.13705583756345177	0.4010152284263959	0.26903553299492383	0.19289340101522842	0.0	-0.19696969696969696	-0.16923076923076924	0.40609137055837563	0.5380710659898477
ind_1000_00004	ind_1000_00004	3UTR	197	0.6598984771573604	0.13705583756345177	0.39086294416243655	0.26903553299492383	0.20304568527918782	0.0	-0.18461538461538463	-0.19402985074626866	0.40609137055837563	0.5279187817258884
ind_1000_00005	ind_1000_00005	3UTR	197	0.6751269035532995	0.1319796954314721	0.39086294416243655	0.28426395939086296	0.19289340101522842	0.0	-0.15789473684210525	-0.1875	0.41624365482233505	0.5228426395939086
ind_1000_00006	ind_1000_00006	3UTR	197	0.6649746192893401	0.13705583756345177	0.4010152284263959	0.2639593908629442	0.19796954314720813	0.0	-0.20610687022900764	-0.18181818181818182	0.4010152284263959	0.5380710659898477
ind_1000_00007	ind_1000_00007	3UTR	197	0.6751269035532995	0.12690355329949238	0.39086294416243655	0.28426395939086296	0.19796954314720813	0.0	-0.15789473684210525	-0.21875	0.41116751269035534	0.5177664974619289
ind_1000_00008	ind_1000_00008	3UTR	197	0.6548223350253807	0.14720812182741116	0.38578680203045684	0.26903553299492383	0.19796954314720813	0.0	-0.17829457364341086	-0.14705882352941177	0.41624365482233505	0.5329949238578681
ind_1000_00009	ind_1000_00009	3UTR	197	0.6598984771573604	0.14213197969543148	0.38578680203045684	0.27411167512690354	0.19796954314720813	0.0	-0.16923076923076924	-0.16417910447761194	0.41624365482233505	0.5279187817258884
ind_1000_00010	ind_1000_00010	3UTR	197	0.6548223350253807	0.14720812182741116	0.37055837563451777	0.28426395939086296	0.19796954314720813	0.0	-0.13178294573643412	-0.14705882352941177	0.43147208121827413	0.5177664974619289
ind_1000_00011	ind_1000_00011	3UTR	197	0.649746192893401	0.14213197969543148	0.39086294416243655	0.25888324873096447	0.20812182741116753	0.0	-0.203125	-0.18840579710144928	0.4010152284263959	0.5329949238578681
ind_1000_00012	ind_1000_00012	3UTR	197	0.6598984771573604	0.14213197969543148	0.4010152284263959	0.25888324873096447	0.19796954314720813	0.0	-0.2153846153846154	-0.16417910447761194	0.4010152284263959	0.5431472081218274
ind_1000_00013	ind_1000_00013	3UTR	197	0.6903553299492385	0.116751269035533	0.38578680203045684	0.30456852791878175	0.19289340101522842	0.0	-0.11764705882352941	-0.2459016393442623	0.4213197969543147	0.5025380710659898
ind_1000_00014	ind_1000_00014	3UTR	197	0.649746192893401	0.15736040609137056	0.37055837563451777	0.27918781725888325	0.19289340101522842	0.0	-0.140625	-0.10144927536231885	0.4365482233502538	0.5279187817258884
ind_1000_00015	ind_1000_00015	3UTR	197	0.6598984771573604	0.14720812182741116	0.39086294416243655	0.26903553299492383	0.19289340101522842	0.0	-0.18461538461538463	-0.13432835820895522	0.41624365482233505	0.5380710659898477
ind_1000_00016	ind_1000_00016	3UTR	197	0.6598984771573604	0.116751269035533	0.39086294416243655	0.26903553299492383	0.2233502538071066	0.0	-0.18461538461538463	-0.31343283582089554	0.38578680203045684	0.5076142131979695
ind_1000_00017	ind_1000_00017	3UTR	197	0.700507614213198	0.1218274111675127	0.40609137055837563	0.29441624365482233	0.17766497461928935	0.0	-0.15942028985507245	-0.1864406779661017	0.41624365482233505	0.5279187817258884
ind_1000_00018	ind_1000_00018	3UTR	197	0.6751269035532995	0.116751269035533	0.4263959390862944	0.24873096446700507	0.20812182741116753	0.0	-0.2631578947368421	-0.28125	0.36548223350253806	0.5431472081218274
ind_1000_00019	ind_1000_00019	3UTR	197	0.6700507614213198	0.12690355329949238	0.39593908629441626	0.27411167512690354	0.20304568527918782	0.0	-0.18181818181818182	-0.23076923076923078	0.4010152284263959	0.5228426395939086
ind_1000_00020	ind_1000_00020	3UTR	197	0.6802030456852792	0.14213197969543148	0.41116751269035534	0.26903553299492383	0.17766497461928935	0.0	-0.208955223880597	-0.1111111111111111	0.41116751269035534	0.5532994923857868
ind_1000_00021	ind_1000_00021	3UTR	197	0.6649746192893401	0.16243654822335024	0.40609137055837563	0.25888324873096447	0.17258883248730963	0.0	-0.22137404580152673	-0.030303030303030304	0.4213197969543147	0.5685279187817259
ind_1000_00022	ind_1000_00022	3UTR	197	0.6751269035532995	0.13705583756345177	0.4010152284263959	0.27411167512690354	0.18781725888324874	0.0	-0.18796992481203006	-0.15625	0.41116751269035534	0.5380710659898477
ind_1000_00023	ind_1000_00023	3UTR	197	0.6700507614213198	0.1319796954314721	0.4010152284263959	0.26903553299492383	0.19796954314720813	0.0	-0.19696969696969696	-0.2	0.4010152284263959	0.5329949238578681
ind_1000_00024	ind_1000_00024	3UTR	197	0.649746192893401	0.15228426395939088	0.36548223350253806	0.28426395939086296	0.19796954314720813	0.0	-0.125	-0.13043478260869565	0.4365482233502538	0.5177664974619289
ind_1000_00025	ind_1000_00025	3UTR	197	0.649746192893401	0.12690355329949238	0.39086294416243655	0.25888324873096447	0.2233502538071066	0.0	-0.203125	-0.2753623188405797	0.38578680203045684	0.5177664974619289
ind_1000_00026	ind_1000_00026	3UTR	197	0.6598984771573604	0.13705583756345177	0.39593908629441626	0.2639593908629442	0.20304568527918782	0.0	-0.2	-0.19402985074626866	0.4010152284263959	0.5329949238578681
ind_1000_00027	ind_1000_00027	3UTR	197	0.6598984771573604	0.1319796954314721	0.38071065989847713	0.27918781725888325	0.20812182741116753	0.0	-0.15384615384615385	-0.22388059701492538	0.41116751269035534	0.5126903553299492
ind_1000_00028	ind_1000_00028	3UTR	197	0.6649746192893401	0.14720812182741116	0.38578680203045684	0.27918781725888325	0.18781725888324874	0.0	-0.16030534351145037	-0.12121212121212122	0.4263959390862944	0.5329949238578681
ind_1000_00029	ind_1000_00029	3UTR	197	0.6649746192893401	0.13705583756345177	0.38578680203045684	0.27918781725888325	0.19796954314720813	0.0	-0.16030534351145037	-0.18181818181818182	0.41624365482233505	0.5228426395939086
ind_1000_00030	ind_1000_00030	3UTR	197	0.6700507614213198	0.1319796954314721	0.39593908629441626	0.27411167512690354	0.19796954314720813	0.0	-0.18181818181818182	-0.2	0.40609137055837563	0.5279187817258884
ind_1000_00031	ind_1000_00031	3UTR	197	0.6548223350253807	0.1218274111675127	0.37055837563451777	0.28426395939086296	0.2233502538071066	0.0	-0.13178294573643412	-0.29411764705882354	0.40609137055837563	0.49238578680203043
ind_1000_00032	ind_1000_00032	3UTR	197	0.6802030456852792	0.12690355329949238	0.38071065989847713	0.29949238578680204	0.19289340101522842	0.0	-0.11940298507462686	-0.20634920634920634	0.4263959390862944	0.5076142131979695
ind_1000_00033	ind_1000_00033	3UTR	197	0.6598984771573604	0.14213197969543148	0.38578680203045684	0.27411167512690354	0.19796954314720813	0.0	-0.16923076923076924	-0.16417910447761194	0.41624365482233505	0.5279187817258884
ind_1000_00034	ind_1000_00034	3UTR	197	0.6345177664974619	0.1319796954314721	0.39086294416243655	0.2436548223350254	0.233502538071066	0.0	-0.232	-0.2777777777777778	0.3756345177664975	0.5228426395939086
ind_1000_00035	ind_1000_00035	3UTR	197	0.6802030456852792	0.12690355329949238	0.41624365482233505	0.2639593908629442	0.19289340101522842	0.0	-0.22388059701492538	-0.20634920634920634	0.39086294416243655	0.5431472081218274
ind_1000_00036	ind_1000_00036	3UTR	197	0.6954314720812182	0.1065989847715736	0.43147208121827413	0.2639593908629442	0.19796954314720813	0.0	-0.24087591240875914	-0.3	0.37055837563451777	0.5380710659898477
ind_1000_00037	ind_1000_00037	3UTR	197	0.6903553299492385	0.1065989847715736	0.40609137055837563	0.28426395939086296	0.20304568527918782	0.0	-0.17647058823529413	-0.3114754098360656	0.39086294416243655	0.5126903553299492
ind_1000_00038	ind_1000_00038	3UTR	197	0.6649746192893401	0.1218274111675127	0.38578680203045684	0.27918781725888325	0.2131979695431472	0.0	-0.16030534351145037	-0.2727272727272727	0.4010152284263959	0.5076142131979695
ind_1000_00039	ind_1000_00039	3UTR	197	0.6548223350253807	0.14720812182741116	0.38071065989847713	0.27411167512690354	0.19796954314720813	0.0	-0.16279069767441862	-0.14705882352941177	0.4213197969543147	0.5279187817258884
ind_1000_00040	ind_1000_00040	3UTR	197	0.6649746192893401	0.13705583756345177	0.38578680203045684	0.27918781725888325	0.19796954314720813	0.0	-0.16030534351145037	-0.18181818181818182	0.41624365482233505	0.5228426395939086
ind_1000_00041	ind_1000_00041	3UTR	197	0.6802030456852792	0.14213197969543148	0.4010152284263959	0.27918781725888325	0.17766497461928935	0.0	-0.1791044776119403	-0.1111111111111111	0.4213197969543147	0.5431472081218274
ind_1000_00042	ind_1000_00042	3UTR	197	0.6548223350253807	0.15228426395939088	0.39086294416243655	0.2639593908629442	0.19289340101522842	0.0	-0.1937984496124031	-0.11764705882352941	0.41624365482233505	0.5431472081218274
