jobid	jobname	maxrss	maxvmsize	elapsed	state
5635769_0.batch	batch	6364360K	7605388K	00:14:52	COMPLETED
5635769_0.extern	extern	0	0	00:14:52	COMPLETED
5635769_1.batch	batch	6313592K	7539152K	00:14:56	COMPLETED
5635769_1.extern	extern	0	0	00:14:56	COMPLETED
5635769_2.batch	batch	6347876K	7571528K	00:14:50	COMPLETED
5635769_2.extern	extern	0	0	00:14:50	COMPLETED
5635769_3.batch	batch	6349176K	7561812K	00:14:53	COMPLETED
5635769_3.extern	extern	0	0	00:14:53	COMPLETED
5635769_4.batch	batch	6349236K	7561888K	00:14:53	COMPLETED
5635769_4.extern	extern	0	0	00:14:53	COMPLETED
5635769_5.batch	batch	6702404K	7864560K	00:15:28	COMPLETED
5635769_5.extern	extern	0	0	00:15:28	COMPLETED
5635769_6.batch	batch	6314136K	7537884K	00:14:53	COMPLETED
5635769_6.extern	extern	0	0	00:14:53	COMPLETED
5635769_7.batch	batch	6704572K	7864144K	00:15:27	COMPLETED
5635769_7.extern	extern	0	0	00:15:27	COMPLETED
5635769_8.batch	batch	6343668K	7567260K	00:14:49	COMPLETED
5635769_8.extern	extern	0	0	00:14:49	COMPLETED
5635769_9.batch	batch	6703240K	7862904K	00:15:28	COMPLETED
5635769_9.extern	extern	0	0	00:15:28	COMPLETED
